-1.000000000000000000e+01 0.000000000000000000e+00
-9.899497487437185939e+00 0.000000000000000000e+00
-9.798994974874371877e+00 0.000000000000000000e+00
-9.698492462311557816e+00 0.000000000000000000e+00
-9.597989949748743754e+00 0.000000000000000000e+00
-9.497487437185929693e+00 0.000000000000000000e+00
-9.396984924623115631e+00 0.000000000000000000e+00
-9.296482412060301570e+00 0.000000000000000000e+00
-9.195979899497487509e+00 0.000000000000000000e+00
-9.095477386934673447e+00 0.000000000000000000e+00
-8.994974874371859386e+00 0.000000000000000000e+00
-8.894472361809045324e+00 0.000000000000000000e+00
-8.793969849246231263e+00 0.000000000000000000e+00
-8.693467336683417201e+00 0.000000000000000000e+00
-8.592964824120603140e+00 0.000000000000000000e+00
-8.492462311557789079e+00 0.000000000000000000e+00
-8.391959798994975017e+00 0.000000000000000000e+00
-8.291457286432160956e+00 0.000000000000000000e+00
-8.190954773869346894e+00 0.000000000000000000e+00
-8.090452261306532833e+00 0.000000000000000000e+00
-7.989949748743718771e+00 0.000000000000000000e+00
-7.889447236180904710e+00 0.000000000000000000e+00
-7.788944723618090649e+00 0.000000000000000000e+00
-7.688442211055276587e+00 0.000000000000000000e+00
-7.587939698492462526e+00 0.000000000000000000e+00
-7.487437185929648464e+00 0.000000000000000000e+00
-7.386934673366834403e+00 0.000000000000000000e+00
-7.286432160804020342e+00 0.000000000000000000e+00
-7.185929648241206280e+00 0.000000000000000000e+00
-7.085427135678392219e+00 0.000000000000000000e+00
-6.984924623115578157e+00 0.000000000000000000e+00
-6.884422110552764096e+00 0.000000000000000000e+00
-6.783919597989950034e+00 0.000000000000000000e+00
-6.683417085427135973e+00 0.000000000000000000e+00
-6.582914572864321912e+00 0.000000000000000000e+00
-6.482412060301507850e+00 0.000000000000000000e+00
-6.381909547738693789e+00 0.000000000000000000e+00
-6.281407035175879727e+00 0.000000000000000000e+00
-6.180904522613065666e+00 0.000000000000000000e+00
-6.080402010050251604e+00 0.000000000000000000e+00
-5.979899497487436655e+00 0.000000000000000000e+00
-5.879396984924622593e+00 0.000000000000000000e+00
-5.778894472361808532e+00 0.000000000000000000e+00
-5.678391959798994471e+00 0.000000000000000000e+00
-5.577889447236180409e+00 0.000000000000000000e+00
-5.477386934673366348e+00 0.000000000000000000e+00
-5.376884422110552286e+00 0.000000000000000000e+00
-5.276381909547738225e+00 0.000000000000000000e+00
-5.175879396984924163e+00 0.000000000000000000e+00
-5.075376884422110102e+00 0.000000000000000000e+00
-4.974874371859296041e+00 0.000000000000000000e+00
-4.874371859296481979e+00 0.000000000000000000e+00
-4.773869346733667918e+00 0.000000000000000000e+00
-4.673366834170853856e+00 0.000000000000000000e+00
-4.572864321608039795e+00 0.000000000000000000e+00
-4.472361809045225733e+00 0.000000000000000000e+00
-4.371859296482411672e+00 0.000000000000000000e+00
-4.271356783919597611e+00 0.000000000000000000e+00
-4.170854271356783549e+00 0.000000000000000000e+00
-4.070351758793969488e+00 0.000000000000000000e+00
-3.969849246231155426e+00 0.000000000000000000e+00
-3.869346733668341365e+00 0.000000000000000000e+00
-3.768844221105527303e+00 0.000000000000000000e+00
-3.668341708542713242e+00 6.109639852602366084e+00
-3.567839195979899181e+00 1.448484923283686499e+01
-3.467336683417085119e+00 2.286005861307136655e+01
-3.366834170854271058e+00 3.123526799330586456e+01
-3.266331658291456996e+00 3.961047737354036258e+01
-3.165829145728642935e+00 4.798568675377486414e+01
-3.065326633165828873e+00 5.636089613400936571e+01
-2.964824120603014812e+00 6.473610551424386017e+01
-2.864321608040200751e+00 7.311131489447841147e+01
-2.763819095477386689e+00 8.148652427471290594e+01
-2.663316582914572628e+00 8.986173365494741461e+01
-2.562814070351758566e+00 9.823694303518190907e+01
-2.462311557788944505e+00 1.066121524154164035e+02
-2.361809045226130443e+00 1.149873617956509122e+02
-2.261306532663316382e+00 1.233625711758854351e+02
-2.160804020100502321e+00 1.317377805561199295e+02
-2.060301507537688259e+00 1.401129899363544382e+02
-1.959798994974873310e+00 1.484881993165890037e+02
-1.859296482412059248e+00 1.568634086968235124e+02
-1.758793969849245187e+00 1.652386180770580211e+02
-1.658291457286431125e+00 1.736138274572925297e+02
-1.557788944723617064e+00 1.819890368375270100e+02
-1.457286432160803002e+00 1.903642462177615471e+02
-1.356783919597988941e+00 1.987394555979960558e+02
-1.256281407035174880e+00 2.071146649782305360e+02
-1.155778894472360818e+00 2.154898743584650447e+02
-1.055276381909546757e+00 2.238650837386995534e+02
-9.547738693467326954e-01 2.322402931189340904e+02
-8.542713567839186339e-01 2.406155024991685991e+02
-7.537688442211045725e-01 2.489907118794030794e+02
-6.532663316582905111e-01 2.573659212596376165e+02
-5.527638190954764497e-01 2.657411306398720967e+02
-4.522613065326623882e-01 2.741163400201065770e+02
